Subject,Filename,Page,Rule ID,Type,Issue,Message,Suggestions,Highlighted Context,Pass Code
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,44,MORFOLOGIK_RULE_EN_GB,misspelling,$BÂC$,Possible spelling mistake found.,"BACK, BACH, ABACK (+5 more)","...riate naming conventions are used, e.g. **$BÂC$** for an angle or $AC$ for a line.<br>Whe...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,44,MORFOLOGIK_RULE_EN_GB,misspelling,$AC$,Possible spelling mistake found.,"BACK, EACH, RACE (+104 more)","...ns are used, e.g. $BÂC$ for an angle or **$AC$** for a line.<br>When reasons are asked f...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,44,KEY_WORDS,misspelling,key words,Did you mean “keywords”?,keywords,"...<br>When reasons are asked for, all the **key words** from the relevant theorem must be given...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,44,MORFOLOGIK_RULE_EN_GB,misspelling,$BÂC$,Possible spelling mistake found.,"BACK, BACH, ABACK (+5 more)","...e naming conventions will be used, e.g. **$BÂC$** for an angle or $AC$ for a line.       ...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,44,MORFOLOGIK_RULE_EN_GB,misspelling,$AC$,Possible spelling mistake found.,"BACK, EACH, RACE (+104 more)","...ill be used, e.g. $BÂC$ for an angle or **$AC$** for a line.                            ...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,44,MORFOLOGIK_RULE_EN_GB,misspelling,frac,Possible spelling mistake found.,"Frac, franc, Fran (+491 more)","...arners need to know that 20 minutes = $\**frac**{1}{3}$ hour, for example.              ...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,44,MORFOLOGIK_RULE_EN_GB,misspelling,metry,Possible spelling mistake found.,"metre, metro, merry (+4 more)",...                                      | **metry** and measures                           ...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,44,FILE_EXTENSIONS_CASE,uncategorized,mpg,File types are normally capitalized.,MPG,"...n. Units include: m/s, km/h,<br>mph and **mpg**                                        ...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,44,MORFOLOGIK_RULE_EN_GB,misspelling,imeter,Possible spelling mistake found.,"dimeter, meter","...                                      | **imeter**, area and volume                       ...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,44,MORFOLOGIK_RULE_EN_GB,misspelling,imes$,Possible spelling mistake found.,"times, mesh, mess (+32 more)",...                                    | $	**imes$**  | $	imes$ |          |     |    | | 3....,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,44,MORFOLOGIK_RULE_EN_GB,misspelling,imes$,Possible spelling mistake found.,"times, mesh, mess (+32 more)",...                         | $	imes$  | $	**imes$** |          |     |    | | 3.7 Pythagora...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,44,MORFOLOGIK_RULE_EN_GB,misspelling,imes$,Possible spelling mistake found.,"times, mesh, mess (+32 more)",...               |          |         | $	**imes$**  |     |    | | 3.7.2<br>use Pythagoras...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,44,MORFOLOGIK_RULE_EN_GB,misspelling,imes$,Possible spelling mistake found.,"times, mesh, mess (+32 more)",...               |          |         | $	**imes$**  |     |    | | 3.7.3<br>use trigonomet...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,44,MORFOLOGIK_RULE_EN_GB,misspelling,imes$,Possible spelling mistake found.,"times, mesh, mess (+32 more)",...               |          |         | $	**imes$**  |     |    | | 3.7.4<br>calculate a si...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,44,MORFOLOGIK_RULE_EN_GB,misspelling,imes$,Possible spelling mistake found.,"times, mesh, mess (+32 more)",...               |          |         | $	**imes$**  |     |    | | 3.7.5<br>extend trigono...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,44,MORFOLOGIK_RULE_EN_GB,misspelling,imes$,Possible spelling mistake found.,"times, mesh, mess (+32 more)",...               |          |         | $	**imes$**  |     |    | | 3. Geometry and measure...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,44,MORFOLOGIK_RULE_EN_GB,misspelling,absinC$,Possible spelling mistake found.,absinC,...use the formula: area of a triangle = $½**absinC$**                                        ...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,44,MORFOLOGIK_RULE_EN_GB,misspelling,$cos,Possible spelling mistake found.,"Cos, cos, $ cos","...ons of trigonometric equations, such as **$cos** x = -0.73$ , will be asked for in a giv...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,59,MORFOLOGIK_RULE_EN_GB,misspelling,$t,Possible spelling mistake found.,"at, it, St (+40 more)","...ouped frequency<br>distribution, where \**$t**\$ is time in seconds:                  ...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,59,MORFOLOGIK_RULE_EN_GB,misspelling,leq,Possible spelling mistake found.,"led, let, leg (+42 more)",...                                | 50 \$\**leq** t <\$ 54 | 54 \$\leq t <\$ 58 | 58 \$\l...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,59,CURRENCY_SPACE,whitespace,$ 54,The currency mark is usually written without any whitespace.,$54,...                        | 50 \$\leq t <\**$ 54** | 54 \$\leq t <\$ 58 | 58 \$\leq t <\$ ...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,59,MORFOLOGIK_RULE_EN_GB,misspelling,leq,Possible spelling mistake found.,"led, let, leg (+42 more)",...           | 50 \$\leq t <\$ 54 | 54 \$\**leq** t <\$ 58 | 58 \$\leq t <\$ 62 | 62 \$\l...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,59,CURRENCY_SPACE,whitespace,$ 58,The currency mark is usually written without any whitespace.,$58,...   | 50 \$\leq t <\$ 54 | 54 \$\leq t <\**$ 58** | 58 \$\leq t <\$ 62 | 62 \$\leq t <\$ ...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,59,MORFOLOGIK_RULE_EN_GB,misspelling,leq,Possible spelling mistake found.,"led, let, leg (+42 more)",...q t <\$ 54 | 54 \$\leq t <\$ 58 | 58 \$\**leq** t <\$ 62 | 62 \$\leq t <\$ 70 |  |  |  ...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,59,CURRENCY_SPACE,whitespace,$ 62,The currency mark is usually written without any whitespace.,$62,...54 | 54 \$\leq t <\$ 58 | 58 \$\leq t <\**$ 62** | 62 \$\leq t <\$ 70 |  |  |   | |     ...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,59,MORFOLOGIK_RULE_EN_GB,misspelling,leq,Possible spelling mistake found.,"led, let, leg (+42 more)",...q t <\$ 58 | 58 \$\leq t <\$ 62 | 62 \$\**leq** t <\$ 70 |  |  |   | |                 ...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,59,CURRENCY_SPACE,whitespace,$ 70,The currency mark is usually written without any whitespace.,$70,...58 | 58 \$\leq t <\$ 62 | 62 \$\leq t <\**$ 70** |  |  |   | |                          ...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,60,MORFOLOGIK_RULE_EN_GB,misspelling,consistencyadvantages,Possible spelling mistake found.,consistency advantages,"...ge / interquartile range, and link with **consistencyadvantages** of using the interquartile range rather...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,64,EN_UNPAIRED_QUOTES,typographical,',Unpaired symbol: ‘'’ seems to be missing,,"...xample, asking for the probability that **'**one dice lands on a 3 and the other dice...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,65,DIE_DICE,grammar,dice,‘die’ is the singular form of ‘dice’. Consider using “die”.,die,"...ferent experiments. For example:<br>• a **dice**, a coin and a spinner<br>• choosing 3 c...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,66,FILE_EXTENSIONS_CASE,uncategorized,mpg,File types are normally capitalized.,MPG,"...br>Units include:<br>m/s, km/h, mph and **mpg**                                        ...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,66,A_NNS,grammar,a certain desired criteria,The plural noun “criteria” cannot be used with the article “a”. Did you mean “a certain desired criterion” or “certain desired criteria”?,"a certain desired criterion, certain desired criteria",... best option of mobile phone plan given **a certain desired criteria** for an individual which could include:<...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,66,MORFOLOGIK_RULE_EN_GB,misspelling,requiredstrength,Possible spelling mistake found.,required strength,...ch could include:<br>minutes/texts/data **requiredstrength** of signal in geographic locationadditio...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,66,MORFOLOGIK_RULE_EN_GB,misspelling,locationadditional,Possible spelling mistake found.,location additional,...equiredstrength of signal in geographic **locationadditional** benefits.                              ...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,66,EN_DIACRITICS_REPLACE_ORTHOGRAPHY_FETE,misspelling,fete,"‘fete’ is an imported foreign name or expression, which originally has a diacritic.",fête,...a game for attendees to a local fair or **fete**. Calculating a theoretical probability ...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,69,OUTSIDE_OF,style,outside of,This phrase is redundant. Consider using “outside”.,outside,...        | skills inside and   |  |  | | **outside of** the |                     |  |  | |    ...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,69,EN_COMPOUNDS_RIGHT_ANGLED,misspelling,right angled,This word is normally spelled with a hyphen.,right-angled,"...3<br>Use trigonometric relationships in **right angled** triangles to solve problems, including ...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,72,MORFOLOGIK_RULE_EN_GB,misspelling,payslipstaxation,Possible spelling mistake found.,payslips taxation,"...le:<br>wages and salaries, including<br>**payslipstaxation**, including income tax<br>and National I...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,72,MORFOLOGIK_RULE_EN_GB,misspelling,Insurancesavings,Possible spelling mistake found.,Insurance savings,"...n, including income tax<br>and National **Insurancesavings** and investmentsloans/repaymentsmortgage...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,72,MORFOLOGIK_RULE_EN_GB,misspelling,investmentsloans,Possible spelling mistake found.,investments loans,...ax<br>and National Insurancesavings and **investmentsloans**/repaymentsmortgagesappreciation/depreci...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,72,MORFOLOGIK_RULE_EN_GB,misspelling,repaymentsmortgagesappreciation,Possible spelling mistake found.,,...l Insurancesavings and investmentsloans/**repaymentsmortgagesappreciation**/depreciationbudgetingbank statementsuti...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,72,MORFOLOGIK_RULE_EN_GB,misspelling,depreciationbudgetingbank,Possible spelling mistake found.,,...tsloans/repaymentsmortgagesappreciation/**depreciationbudgetingbank** statementsutility billsmobile phone and...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,72,MORFOLOGIK_RULE_EN_GB,misspelling,statementsutility,Possible spelling mistake found.,statements utility,...sappreciation/depreciationbudgetingbank **statementsutility** billsmobile phone and other billsVAT | ...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,72,MORFOLOGIK_RULE_EN_GB,misspelling,billsmobile,Possible spelling mistake found.,bills mobile,...eciationbudgetingbank statementsutility **billsmobile** phone and other billsVAT | Learners can...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,72,MORFOLOGIK_RULE_EN_GB,misspelling,billsVAT,Possible spelling mistake found.,bills VAT,...entsutility billsmobile phone and other **billsVAT** | Learners can carry out calculations i...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,75,MORFOLOGIK_RULE_EN_GB,misspelling,VATbest,Possible spelling mistake found.,VAT best,"...----------------------------  |       | **VATbest** buysprice comparisonfinance schemes, in...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,75,MORFOLOGIK_RULE_EN_GB,misspelling,buysprice,Possible spelling mistake found.,buys price,"...--------------------  |       | VATbest **buysprice** comparisonfinance schemes, including bu...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,75,MORFOLOGIK_RULE_EN_GB,misspelling,comparisonfinance,Possible spelling mistake found.,comparison finance,"...----------  |       | VATbest buysprice **comparisonfinance** schemes, including buying by instalment...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,75,MORFOLOGIK_RULE_EN_GB,misspelling,instalmentsdiscount,Possible spelling mistake found.,instalments discount,"...sonfinance schemes, including buying by **instalmentsdiscount**/price increasebuying and sellingprofit ...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,75,MORFOLOGIK_RULE_EN_GB,misspelling,increasebuying,Possible spelling mistake found.,increase buying,...ing buying by instalmentsdiscount/price **increasebuying** and sellingprofit and losstravel includ...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,75,MORFOLOGIK_RULE_EN_GB,misspelling,sellingprofit,Possible spelling mistake found.,selling profit,...lmentsdiscount/price increasebuying and **sellingprofit** and losstravel including foreign curren...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,75,MORFOLOGIK_RULE_EN_GB,misspelling,losstravel,Possible spelling mistake found.,loss travel,"...ce increasebuying and sellingprofit and **losstravel** including foreign currencies, exchange ...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,76,MORFOLOGIK_RULE_EN_GB,misspelling,payslipstaxation,Possible spelling mistake found.,payslips taxation,"...le:<br>wages and salaries, including<br>**payslipstaxation**, including income tax<br>and National I...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,76,MORFOLOGIK_RULE_EN_GB,misspelling,Insurancesavings,Possible spelling mistake found.,Insurance savings,"...n, including income tax<br>and National **Insurancesavings** and investmentsloans/repaymentsmortgage...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,76,MORFOLOGIK_RULE_EN_GB,misspelling,investmentsloans,Possible spelling mistake found.,investments loans,...ax<br>and National Insurancesavings and **investmentsloans**/repaymentsmortgagesappreciation/depreci...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,76,MORFOLOGIK_RULE_EN_GB,misspelling,repaymentsmortgagesappreciation,Possible spelling mistake found.,,...l Insurancesavings and investmentsloans/**repaymentsmortgagesappreciation**/depreciationbudgeting | Learners have t...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,76,MORFOLOGIK_RULE_EN_GB,misspelling,depreciationbudgeting,Possible spelling mistake found.,depreciation budgeting,...tsloans/repaymentsmortgagesappreciation/**depreciationbudgeting** | Learners have the opportunity to comb...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,87,NO_COMMA_BEFORE_INDIRECT_QUESTION,uncategorized,", what","If “ what” starts an indirect question, you do not need to put a comma before it.",what,"...to think creatively about what they know**, what** they need to find out and what mathemat...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,87,MORFOLOGIK_RULE_EN_GB,misspelling,payslipstaxation,Possible spelling mistake found.,payslips taxation,"...ample:<br>wages and salaries, including **payslipstaxation**, including income tax and National Insu...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,87,MORFOLOGIK_RULE_EN_GB,misspelling,Insurancesavings,Possible spelling mistake found.,Insurance savings,"...tion, including income tax and National **Insurancesavings** and investmentsloans/repaymentsmortgage...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,87,MORFOLOGIK_RULE_EN_GB,misspelling,investmentsloans,Possible spelling mistake found.,investments loans,...e tax and National Insurancesavings and **investmentsloans**/repaymentsmortgagesappreciation/depreci...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,87,MORFOLOGIK_RULE_EN_GB,misspelling,repaymentsmortgagesappreciation,Possible spelling mistake found.,,...l Insurancesavings and investmentsloans/**repaymentsmortgagesappreciation**/depreciationbudgetingbank statementsuti...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,87,MORFOLOGIK_RULE_EN_GB,misspelling,depreciationbudgetingbank,Possible spelling mistake found.,,...tsloans/repaymentsmortgagesappreciation/**depreciationbudgetingbank** statementsutility billsmobile phone and...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,87,MORFOLOGIK_RULE_EN_GB,misspelling,statementsutility,Possible spelling mistake found.,statements utility,...sappreciation/depreciationbudgetingbank **statementsutility** billsmobile phone and other billsVATbes...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,87,MORFOLOGIK_RULE_EN_GB,misspelling,billsmobile,Possible spelling mistake found.,bills mobile,...eciationbudgetingbank statementsutility **billsmobile** phone and other billsVATbest buysprice ...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,87,MORFOLOGIK_RULE_EN_GB,misspelling,billsVATbest,Possible spelling mistake found.,,"...entsutility billsmobile phone and other **billsVATbest** buysprice comparisonfinance schemes, in...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,87,MORFOLOGIK_RULE_EN_GB,misspelling,buysprice,Possible spelling mistake found.,buys price,"...illsmobile phone and other billsVATbest **buysprice** comparisonfinance schemes, including bu...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,87,MORFOLOGIK_RULE_EN_GB,misspelling,comparisonfinance,Possible spelling mistake found.,comparison finance,"... phone and other billsVATbest buysprice **comparisonfinance** schemes, including buying by instalment...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,87,MORFOLOGIK_RULE_EN_GB,misspelling,instalmentsdiscount,Possible spelling mistake found.,instalments discount,"...sonfinance schemes, including buying by **instalmentsdiscount**/price increase | Learners can explore h...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,88,MORFOLOGIK_RULE_EN_GB,misspelling,sellingprofit,Possible spelling mistake found.,selling profit,...                 | |       | buying and **sellingprofit** and losstravel including foreign curren...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,88,MORFOLOGIK_RULE_EN_GB,misspelling,losstravel,Possible spelling mistake found.,loss travel,"... |       | buying and sellingprofit and **losstravel** including foreign currencies,exchange r...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,89,MORFOLOGIK_RULE_EN_GB,misspelling,pointThe,Possible spelling mistake found.,point The,... perpendicular to the<br>radius at that **pointThe** angle subtended by an<br>arc at the cen...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,90,MORFOLOGIK_RULE_EN_GB,misspelling,angleAngles,Possible spelling mistake found.,angle Angles,...umference by a<br>semicircle is a right **angleAngles** in the same segment<br>are equalOpposit...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,90,MORFOLOGIK_RULE_EN_GB,misspelling,equalOpposite,Possible spelling mistake found.,equal Opposite,... angleAngles in the same segment<br>are **equalOpposite** angles of a cyclic<br>quadrilateral sum...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,90,MORFOLOGIK_RULE_EN_GB,misspelling,theoremTangents,Possible spelling mistake found.,theorem Tangents,...drilateral sum to 180°Alternate segment **theoremTangents** from an external<br>point are equal in ...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,90,EN_COMPOUNDS_SEMI_CIRCLE,misspelling,semi-circle,This word is normally spelled as one.,semicircle,... to find<br>the area and perimeter of a **semi-circle** or quarter of a circle and think<br>cri...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,90,EN_COMPOUNDS_MULTI_STEP,misspelling,multi-step,This word is normally spelled as one.,multistep,...ng and problem-solving<br>strategies to **multi-step** questions involving multiple triangles ...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,92,PERSONAL_PERSONNEL,misspelling,personal,Did you mean the noun “personnel”?,personnel,...ion techniques in a logical order.  Key **personal** and social skills such as independence*...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,92,MORFOLOGIK_RULE_EN_GB,misspelling,selfevaluation,Possible spelling mistake found.,self evaluation,"...oratory problems, learner led feedback, **selfevaluation** and goal setting.  Financial mathematic...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,95,MORFOLOGIK_RULE_EN_GB,misspelling,spendingBorrowingGood,Possible spelling mistake found.,,...idance on issues such as:<br>Saving and **spendingBorrowingGood** and bad debtRisk and rewardsInsuranceIn...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,95,MORFOLOGIK_RULE_EN_GB,misspelling,debtRisk,Possible spelling mistake found.,debt Risk,...aving and spendingBorrowingGood and bad **debtRisk** and rewardsInsuranceInvestmentsFuture p...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,95,MORFOLOGIK_RULE_EN_GB,misspelling,rewardsInsuranceInvestmentsFuture,Possible spelling mistake found.,,...ndingBorrowingGood and bad debtRisk and **rewardsInsuranceInvestmentsFuture** planning around student loansTax and na...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,95,MORFOLOGIK_RULE_EN_GB,misspelling,loansTax,Possible spelling mistake found.,loans Tax,...vestmentsFuture planning around student **loansTax** and national insuranceTo provide additi...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---guidance-for-teaching.md,95,MORFOLOGIK_RULE_EN_GB,misspelling,insuranceTo,Possible spelling mistake found.,insurance To,...ng around student loansTax and national **insuranceTo** provide additional support to teachers ...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---unit-1-financial-mathematics-and-other-applications-of-numeracy-foundation-tier.md,5,MORFOLOGIK_RULE_EN_GB,misspelling,frac,Possible spelling mistake found.,"Frac, franc, Fran (+491 more)",...ation Tier**  Area of a trapezium =  $$\**frac**{1}{2}(a+b)h$$  ![](_page_4_Picture_2.jp...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---unit-1-financial-mathematics-and-other-applications-of-numeracy-foundation-tier.md,5,MORFOLOGIK_RULE_EN_GB,misspelling,h$$,Possible spelling mistake found.,"his, had, has (+286 more)",...rea of a trapezium =  $$\frac{1}{2}(a+b)**h$$**  ![](_page_4_Picture_2.jpeg)  #### **Vo...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---unit-1-financial-mathematics-and-other-applications-of-numeracy-foundation-tier.md,5,CROSS_COMPOUNDS,grammar,cross section,The word “cross-section” is spelled with a hyphen.,cross-section,"...g. Prism, Cylinder)**  Volume = area of **cross section** length  ![](_page_4_Picture_5.jpeg)  {6...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---unit-1-financial-mathematics-and-other-applications-of-numeracy-foundation-tier.md,12,EN_COMPOUNDS_Y_AXIS,misspelling,y axis,This word is normally spelled with a hyphen.,y-axis,... The vertical scale is misleading — the **y axis** does not start at 0 (and/or uses an inc...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---unit-1-financial-mathematics-and-other-applications-of-numeracy-foundation-tier.md,12,COMMA_COMPOUND_SENTENCE_2,uncategorized,although,Use a comma before ‘although’ if it connects two independent clauses (unless they are closely connected and short).,", although",...d appears more than double the small bar** although** the actual counts are not.  2. The larg...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---unit-1-financial-mathematics-and-other-applications-of-numeracy-foundation-tier.md,23,CD_NN,grammar,award,Possible agreement error. The noun ‘award’ seems to be countable.,awards,...selected<br>Award B2 for 30 selected or **award** B1 for 24 selected<br>Penalise -1 if th...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---unit-1-financial-mathematics-and-other-applications-of-numeracy-foundation-tier.md,25,COMMA_COMPOUND_SENTENCE_2,uncategorized,but,Use a comma before ‘but’ if it connects two independent clauses (unless they are closely connected and short).,", but",... double the width for the medium shampoo** but** the heights are the same' 'Not all bars...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---unit-1-financial-mathematics-and-other-applications-of-numeracy-foundation-tier.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,mlPer,Possible spelling mistake found.,"moper, ml Per",...   |          | 1 ml10 ml50 ml100ml2000 **mlPer** £1S1.6p16p80p£1.60£3262.5 mlM1.4p14p70p...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---unit-1-financial-mathematics-and-other-applications-of-numeracy-foundation-tier.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,imes,Possible spelling mistake found.,"times, Ames, Ives (+26 more)",...|  |  |  | | (Number of welsh cakes $3 	**imes** 2 	imes 5=$ ) 30                       ...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---unit-1-financial-mathematics-and-other-applications-of-numeracy-foundation-tier.md,25,MORFOLOGIK_RULE_EN_GB,misspelling,imes,Possible spelling mistake found.,"times, Ames, Ives (+26 more)",... | | (Number of welsh cakes $3 	imes 2 	**imes** 5=$ ) 30                               ...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---unit-1-financial-mathematics-and-other-applications-of-numeracy-foundation-tier.md,26,EN_UNPAIRED_QUOTES,typographical,',Unpaired symbol: ‘'’ seems to be missing,,"...e frame e.g. per day, per week etc',<br>**'**Groups are not continuous e.g. no group ...",LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---unit-1-financial-mathematics-and-other-applications-of-numeracy-foundation-tier.md,26,EN_UNPAIRED_QUOTES,typographical,',Unpaired symbol: ‘'’ seems to be missing,,...                           |  |  |  | | **'**No group if you exercise for more than 7...,LT
Mathematics-and-Numeracy,gcse-mathematics-and-numeracy---unit-1-financial-mathematics-and-other-applications-of-numeracy-foundation-tier.md,26,EN_UNPAIRED_QUOTES,typographical,',Unpaired symbol: ‘'’ seems to be missing,,"... than 2.5 hours of<br>exercise each week**'**, or<br>'Most GCSE PE pupils are likely ...",LT
